# Kick = [    0.000000000000e+00,     1.000000000000e-05,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
         53.33037161       2.26624768e-15    -1.206241632613e-03     1.526031154312e-03     3.523914196315e-03
         54.57061281       2.32624517e-15    -1.206111749301e-03     1.565290086763e-03     3.521232625142e-03
         55.81085401       1.25552560e-16    -1.206011215919e-03     1.609289299061e-03     3.518952526027e-03
         57.05109521      -3.05780780e-15    -1.205922893098e-03     1.657532182498e-03     3.517073604335e-03
         58.29133642      -8.79732866e-15    -1.205833607987e-03     1.709400128309e-03     3.515650897679e-03
         59.53157762       3.27817482e-15    -1.205764131700e-03     1.764071286595e-03     3.514773972561e-03
         60.77181882       1.05640662e-14    -1.205729527915e-03     1.820709449253e-03     3.514449019137e-03
         62.01206002      -1.46473034e-15    -1.205707513149e-03     1.878549206309e-03     3.514659367424e-03
         63.25230122       6.29780563e-15    -1.205691953691e-03     1.936832392433e-03     3.515396963907e-03
         64.49254242       5.74948084e-15    -1.205692088467e-03     1.994780279955e-03     3.516680367150e-03
         65.73278362       3.25984417e-15    -1.205721224560e-03     2.051612136593e-03     3.518462513912e-03
         66.97302482      -6.20224297e-15    -1.205767781977e-03     2.106551271961e-03     3.520755851922e-03
         68.21326602      -7.69184860e-15    -1.205827156323e-03     2.158890626652e-03     3.523592071910e-03
         69.45350722       8.67570808e-15    -1.205890084580e-03     2.208017215523e-03     3.526999990937e-03
         70.69374842       8.38531609e-15    -1.205958533611e-03     2.253309628090e-03     3.530966872940e-03
         71.93398962       5.87408480e-15    -1.206041273194e-03     2.294104075250e-03     3.535448102459e-03
         73.17423082      -5.68438033e-15    -1.206153641221e-03     2.329755997446e-03     3.540321831814e-03
         74.41447202      -2.11991835e-14    -1.206278846612e-03     2.359725360555e-03     3.545483629998e-03
         75.65471322       4.55908039e-15    -1.206401899957e-03     2.383618471980e-03     3.550866300598e-03
         76.89495442       9.19852862e-15    -1.206520388164e-03     2.401138099080e-03     3.556446163716e-03
         78.13519562      -1.17055890e-14    -1.206633416415e-03     2.412028639603e-03     3.562170127063e-03
         79.37543682      -1.44823523e-15    -1.206732660244e-03     2.416112048647e-03     3.567972241964e-03
         80.61567802       4.90400470e-15    -1.206836787460e-03     2.413328548874e-03     3.573745552201e-03
         81.85591922       1.69806100e-14    -1.206958932759e-03     2.403756860066e-03     3.579392373884e-03
         83.09616042      -1.27999486e-14    -1.207087101987e-03     2.387527051298e-03     3.584883358524e-03
         84.33640162       2.06876650e-14    -1.207219912663e-03     2.364724584097e-03     3.590185436689e-03
         85.57664282       7.18389291e-15    -1.207350630112e-03     2.335627686675e-03     3.595207724493e-03
         86.81688402      -2.51715292e-15    -1.207468036721e-03     2.300692302790e-03     3.599841208579e-03
         88.05712522       6.87766247e-15    -1.207589927032e-03     2.260394814089e-03     3.603969661382e-03
         89.29736642       2.38385901e-15    -1.207727542188e-03     2.215253787647e-03     3.607524026583e-03
         90.53760762      -1.68444786e-14    -1.207861796673e-03     2.165952587492e-03     3.610462576410e-03
         91.77784882      -5.48837299e-15    -1.207992044710e-03     2.113253828714e-03     3.612743758883e-03
         93.01809002      -6.13587923e-16    -1.208119644107e-03     2.057874499966e-03     3.614356816867e-03
         94.25833122      -2.55197278e-15    -1.208238152255e-03     2.000558722452e-03     3.615289329444e-03
         95.49857243      -1.42583554e-14    -1.208351289214e-03     1.942121271673e-03     3.615486769772e-03
         96.73881363      -4.71401731e-15    -1.208459417177e-03     1.883401774243e-03     3.614910344285e-03
         97.97905483      -3.87670898e-15    -1.208553401880e-03     1.825249688812e-03     3.613581345467e-03
         99.21929603      -3.77306453e-15    -1.208633643916e-03     1.768505210863e-03     3.611511204556e-03
        100.45953723       1.05952345e-14    -1.208703706384e-03     1.714005400750e-03     3.608688700465e-03
        101.69977843       4.31266923e-15    -1.208751852425e-03     1.662601102221e-03     3.605150355212e-03
        102.94001963       5.80565115e-15    -1.208750097924e-03     1.615137120365e-03     3.600948537474e-03
        104.18026083      -3.21421487e-15    -1.208694300611e-03     1.572286569439e-03     3.596098069237e-03
        105.42050203       8.92889338e-15    -1.208601161009e-03     1.534605470745e-03     3.590663327330e-03
        106.66074323      -1.18281747e-14    -1.208489230703e-03     1.502640396119e-03     3.584753554600e-03
        107.90098443      -1.60048347e-14    -1.208357692798e-03     1.476994920041e-03     3.578462103662e-03
        109.14122563      -3.86189432e-16    -1.208199420824e-03     1.458212810724e-03     3.571892586370e-03
        110.38146683       1.51925669e-14    -1.208006834569e-03     1.446688833319e-03     3.565146346225e-03
        111.62170803       2.49446252e-15    -1.207794769422e-03     1.442614262271e-03     3.558262625266e-03
        112.86194923      -6.18375934e-15    -1.207594532709e-03     1.446106738696e-03     3.551303640911e-03
        114.10219043       1.55732401e-14    -1.207404772518e-03     1.457247474571e-03     3.544404200662e-03
        115.34243163       1.46836545e-14    -1.207211760480e-03     1.475956909307e-03     3.537665491096e-03
        116.58267283      -1.53328540e-15    -1.207049435347e-03     1.502063214264e-03     3.531155703461e-03
        117.82291403       4.25261432e-15    -1.206933176471e-03     1.535328899745e-03     3.524961138169e-03
        119.06315523       5.93105239e-15    -1.206825864204e-03     1.575411177520e-03     3.519158041162e-03
        120.30339643       9.63045358e-15    -1.206723901302e-03     1.621696290304e-03     3.513859004470e-03
        121.54363763       8.33122554e-15    -1.206639697498e-03     1.673430226719e-03     3.509132081969e-03
        122.78387883      -9.24182440e-15    -1.206563199412e-03     1.729937499737e-03     3.504969956035e-03
        124.02412003      -2.07345862e-14    -1.206498517188e-03     1.790455992895e-03     3.501400038125e-03
        125.26436123      -5.81849687e-15    -1.206467819646e-03     1.853982127326e-03     3.498493188086e-03
        126.50460243      -1.27233425e-15    -1.206456131160e-03     1.919472023955e-03     3.496326233316e-03
        127.74484363       2.11175010e-16    -1.206441093795e-03     1.985963090572e-03     3.494975420399e-03
        128.98508483      -9.61869436e-15    -1.206419466698e-03     2.052403810935e-03     3.494475503668e-03
