# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 0, 1e-05]
# Gaussian folding, Width = 0.2123 eV = 0.007802 Hartree <=> FWHM = 0.499928 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.550000    -0.0000000000e+00     0.0000000000e+00     1.5040248519e-02
   18.600000     0.0000000000e+00     0.0000000000e+00     1.5515722817e-02
   18.650000     0.0000000000e+00     0.0000000000e+00     1.6103285708e-02
   18.700000     0.0000000000e+00     0.0000000000e+00     1.6737290060e-02
   18.750000     0.0000000000e+00     0.0000000000e+00     1.7363531398e-02
   18.800000     0.0000000000e+00     0.0000000000e+00     1.7951332724e-02
   18.850000     0.0000000000e+00     0.0000000000e+00     1.8495616019e-02
   18.900000     0.0000000000e+00     0.0000000000e+00     1.9008749498e-02
   18.950000     0.0000000000e+00     0.0000000000e+00     1.9505676021e-02
   19.000000     0.0000000000e+00     0.0000000000e+00     1.9988319072e-02
   19.050000     0.0000000000e+00     0.0000000000e+00     2.0435570319e-02
   19.100000     0.0000000000e+00     0.0000000000e+00     2.0803095792e-02
   19.150000     0.0000000000e+00     0.0000000000e+00     2.1033473454e-02
   19.200000     0.0000000000e+00     0.0000000000e+00     2.1073213082e-02
   19.250000     0.0000000000e+00     0.0000000000e+00     2.0890594185e-02
   19.300000     0.0000000000e+00     0.0000000000e+00     2.0488052473e-02
   19.350000     0.0000000000e+00     0.0000000000e+00     1.9905078502e-02
   19.400000     0.0000000000e+00     0.0000000000e+00     1.9211212839e-02
   19.450000     0.0000000000e+00     0.0000000000e+00     1.8492109712e-02
   19.500000     0.0000000000e+00     0.0000000000e+00     1.7833422428e-02
   19.550000     0.0000000000e+00     0.0000000000e+00     1.7306979552e-02
   19.600000    -0.0000000000e+00     0.0000000000e+00     1.6961947554e-02
   19.650000    -0.0000000000e+00     0.0000000000e+00     1.6821552896e-02
   19.700000    -0.0000000000e+00     0.0000000000e+00     1.6884435044e-02
   19.750000    -0.0000000000e+00    -0.0000000000e+00     1.7129125288e-02
   19.800000    -0.0000000000e+00    -0.0000000000e+00     1.7520165051e-02
   19.850000    -0.0000000000e+00    -0.0000000000e+00     1.8014493936e-02
   19.900000    -0.0000000000e+00     0.0000000000e+00     1.8566774521e-02
   19.950000    -0.0000000000e+00     0.0000000000e+00     1.9132534305e-02
   20.000000    -0.0000000000e+00     0.0000000000e+00     1.9668750341e-02
   20.050000    -0.0000000000e+00     0.0000000000e+00     2.0132752465e-02
   20.100000    -0.0000000000e+00     0.0000000000e+00     2.0481483694e-02
   20.150000    -0.0000000000e+00     0.0000000000e+00     2.0673398215e-02
   20.200000    -0.0000000000e+00     0.0000000000e+00     2.0674152365e-02
   20.250000     0.0000000000e+00     0.0000000000e+00     2.0465136276e-02
   20.300000     0.0000000000e+00     0.0000000000e+00     2.0051894659e-02
   20.350000     0.0000000000e+00     0.0000000000e+00     1.9468745900e-02
   20.400000     0.0000000000e+00     0.0000000000e+00     1.8776916495e-02
   20.450000     0.0000000000e+00    -0.0000000000e+00     1.8055792951e-02
   20.500000     0.0000000000e+00    -0.0000000000e+00     1.7389345269e-02
   20.550000     0.0000000000e+00    -0.0000000000e+00     1.6851310207e-02
   20.600000     0.0000000000e+00    -0.0000000000e+00     1.6492829512e-02
   20.650000     0.0000000000e+00    -0.0000000000e+00     1.6335116103e-02
   20.700000     0.0000000000e+00    -0.0000000000e+00     1.6368020917e-02
   20.750000     0.0000000000e+00     0.0000000000e+00     1.6553816500e-02
   20.800000     0.0000000000e+00     0.0000000000e+00     1.6834604818e-02
   20.850000     0.0000000000e+00     0.0000000000e+00     1.7141650441e-02
   20.900000     0.0000000000e+00     0.0000000000e+00     1.7405423639e-02
   20.950000     0.0000000000e+00     0.0000000000e+00     1.7565720692e-02
   21.000000     0.0000000000e+00     0.0000000000e+00     1.7581374098e-02
   21.050000     0.0000000000e+00     0.0000000000e+00     1.7438528125e-02
   21.100000     0.0000000000e+00     0.0000000000e+00     1.7155539005e-02
   21.150000     0.0000000000e+00     0.0000000000e+00     1.6782051569e-02
   21.200000     0.0000000000e+00     0.0000000000e+00     1.6390515964e-02
   21.250000     0.0000000000e+00     0.0000000000e+00     1.6060557826e-02
   21.300000     0.0000000000e+00     0.0000000000e+00     1.5859492940e-02
   21.350000     0.0000000000e+00     0.0000000000e+00     1.5824495188e-02
   21.400000     0.0000000000e+00     0.0000000000e+00     1.5952176562e-02
   21.450000     0.0000000000e+00     0.0000000000e+00     1.6199199146e-02
   21.500000     0.0000000000e+00     0.0000000000e+00     1.6493806539e-02
   21.550000     0.0000000000e+00     0.0000000000e+00     1.6754463466e-02
   21.600000     0.0000000000e+00     0.0000000000e+00     1.6909713569e-02
   21.650000     0.0000000000e+00     0.0000000000e+00     1.6913624825e-02
   21.700000     0.0000000000e+00     0.0000000000e+00     1.6753351580e-02
   21.750000     0.0000000000e+00     0.0000000000e+00     1.6448190709e-02
   21.800000     0.0000000000e+00     0.0000000000e+00     1.6041819645e-02
   21.850000     0.0000000000e+00     0.0000000000e+00     1.5590556916e-02
   21.900000     0.0000000000e+00     0.0000000000e+00     1.5150598389e-02
   21.950000     0.0000000000e+00     0.0000000000e+00     1.4766758047e-02
   22.000000     0.0000000000e+00     0.0000000000e+00     1.4464684866e-02
   22.050000     0.0000000000e+00     0.0000000000e+00     1.4247900003e-02
   22.100000     0.0000000000e+00     0.0000000000e+00     1.4100148218e-02
   22.150000     0.0000000000e+00     0.0000000000e+00     1.3992425145e-02
   22.200000     0.0000000000e+00     0.0000000000e+00     1.3892850830e-02
   22.250000     0.0000000000e+00     0.0000000000e+00     1.3776732529e-02
   22.300000     0.0000000000e+00     0.0000000000e+00     1.3634057386e-02
   22.350000     0.0000000000e+00     0.0000000000e+00     1.3472363220e-02
   22.400000     0.0000000000e+00     0.0000000000e+00     1.3314236704e-02
   22.450000     0.0000000000e+00     0.0000000000e+00     1.3190195979e-02
   22.500000     0.0000000000e+00     0.0000000000e+00     1.3129025158e-02
   22.550000     0.0000000000e+00     0.0000000000e+00     1.3148405375e-02
   22.600000     0.0000000000e+00     0.0000000000e+00     1.3248699090e-02
   22.650000     0.0000000000e+00     0.0000000000e+00     1.3411917942e-02
   22.700000     0.0000000000e+00    -0.0000000000e+00     1.3606402943e-02
   22.750000     0.0000000000e+00    -0.0000000000e+00     1.3795994366e-02
   22.800000     0.0000000000e+00    -0.0000000000e+00     1.3951041747e-02
   22.850000     0.0000000000e+00    -0.0000000000e+00     1.4057991979e-02
   22.900000    -0.0000000000e+00    -0.0000000000e+00     1.4124678886e-02
   22.950000    -0.0000000000e+00    -0.0000000000e+00     1.4179633346e-02
   23.000000    -0.0000000000e+00    -0.0000000000e+00     1.4265316760e-02
   23.050000    -0.0000000000e+00     0.0000000000e+00     1.4426720798e-02
   23.100000    -0.0000000000e+00     0.0000000000e+00     1.4697976578e-02
   23.150000    -0.0000000000e+00     0.0000000000e+00     1.5090299258e-02
   23.200000    -0.0000000000e+00     0.0000000000e+00     1.5584596997e-02
   23.250000    -0.0000000000e+00     0.0000000000e+00     1.6131228800e-02
   23.300000     0.0000000000e+00     0.0000000000e+00     1.6657676817e-02
   23.350000     0.0000000000e+00     0.0000000000e+00     1.7082633300e-02
   23.400000     0.0000000000e+00     0.0000000000e+00     1.7332923368e-02
   23.450000     0.0000000000e+00     0.0000000000e+00     1.7358667151e-02
   23.500000     0.0000000000e+00     0.0000000000e+00     1.7142667005e-02
   23.550000     0.0000000000e+00     0.0000000000e+00     1.6702013491e-02
   23.600000     0.0000000000e+00     0.0000000000e+00     1.6082472714e-02
   23.650000     0.0000000000e+00     0.0000000000e+00     1.5348239911e-02
   23.700000     0.0000000000e+00     0.0000000000e+00     1.4570361940e-02
   23.750000     0.0000000000e+00     0.0000000000e+00     1.3816498076e-02
   23.800000     0.0000000000e+00     0.0000000000e+00     1.3143301497e-02
   23.850000     0.0000000000e+00     0.0000000000e+00     1.2591402509e-02
   23.900000     0.0000000000e+00     0.0000000000e+00     1.2182377969e-02
   23.950000     0.0000000000e+00     0.0000000000e+00     1.1917317755e-02
   24.000000     0.0000000000e+00     0.0000000000e+00     1.1777269307e-02
   24.050000     0.0000000000e+00     0.0000000000e+00     1.1726324363e-02
   24.100000     0.0000000000e+00     0.0000000000e+00     1.1717895463e-02
   24.150000     0.0000000000e+00     0.0000000000e+00     1.1703741724e-02
   24.200000     0.0000000000e+00    -0.0000000000e+00     1.1644004619e-02
   24.250000     0.0000000000e+00    -0.0000000000e+00     1.1515661500e-02
   24.300000     0.0000000000e+00    -0.0000000000e+00     1.1316982285e-02
   24.350000     0.0000000000e+00    -0.0000000000e+00     1.1066795117e-02
   24.400000     0.0000000000e+00    -0.0000000000e+00     1.0799036656e-02
   24.450000     0.0000000000e+00    -0.0000000000e+00     1.0554372665e-02
   24.500000     0.0000000000e+00    -0.0000000000e+00     1.0371130793e-02
   24.550000     0.0000000000e+00    -0.0000000000e+00     1.0277475261e-02
   24.600000     0.0000000000e+00    -0.0000000000e+00     1.0286139666e-02
   24.650000     0.0000000000e+00    -0.0000000000e+00     1.0392506691e-02
   24.700000     0.0000000000e+00     0.0000000000e+00     1.0576380669e-02
   24.750000     0.0000000000e+00     0.0000000000e+00     1.0807165180e-02
   24.800000     0.0000000000e+00     0.0000000000e+00     1.1051199915e-02
   24.850000     0.0000000000e+00     0.0000000000e+00     1.1279051282e-02
   24.900000     0.0000000000e+00     0.0000000000e+00     1.1470251131e-02
   24.950000     0.0000000000e+00     0.0000000000e+00     1.1613835775e-02
   25.000000     0.0000000000e+00     0.0000000000e+00     1.1704894575e-02
   25.050000     0.0000000000e+00     0.0000000000e+00     1.1739316414e-02
   25.100000     0.0000000000e+00     0.0000000000e+00     1.1709903389e-02
   25.150000     0.0000000000e+00     0.0000000000e+00     1.1606351596e-02
   25.200000     0.0000000000e+00     0.0000000000e+00     1.1419547359e-02
   25.250000     0.0000000000e+00     0.0000000000e+00     1.1148261810e-02
   25.300000     0.0000000000e+00     0.0000000000e+00     1.0804897378e-02
   25.350000     0.0000000000e+00     0.0000000000e+00     1.0417167231e-02
   25.400000     0.0000000000e+00     0.0000000000e+00     1.0024302100e-02
   25.450000     0.0000000000e+00    -0.0000000000e+00     9.6686874919e-03
   25.500000     0.0000000000e+00    -0.0000000000e+00     9.3856684439e-03
   25.550000     0.0000000000e+00    -0.0000000000e+00     9.1949165081e-03
   25.600000     0.0000000000e+00    -0.0000000000e+00     9.0961438042e-03
   25.650000     0.0000000000e+00    -0.0000000000e+00     9.0704752078e-03
   25.700000     0.0000000000e+00    -0.0000000000e+00     9.0870445982e-03
   25.750000     0.0000000000e+00    -0.0000000000e+00     9.1128862673e-03
   25.800000     0.0000000000e+00    -0.0000000000e+00     9.1233002800e-03
   25.850000     0.0000000000e+00    -0.0000000000e+00     9.1097715587e-03
   25.900000     0.0000000000e+00    -0.0000000000e+00     9.0832445667e-03
   25.950000     0.0000000000e+00    -0.0000000000e+00     9.0719140348e-03
   26.000000    -0.0000000000e+00    -0.0000000000e+00     9.1142726973e-03
   26.050000    -0.0000000000e+00    -0.0000000000e+00     9.2494293462e-03
   26.100000    -0.0000000000e+00    -0.0000000000e+00     9.5072619794e-03
   26.150000    -0.0000000000e+00    -0.0000000000e+00     9.9007112204e-03
   26.200000    -0.0000000000e+00     0.0000000000e+00     1.0421698674e-02
   26.250000    -0.0000000000e+00     0.0000000000e+00     1.1041173930e-02
   26.300000    -0.0000000000e+00     0.0000000000e+00     1.1712954901e-02
   26.350000    -0.0000000000e+00     0.0000000000e+00     1.2380418178e-02
   26.400000    -0.0000000000e+00     0.0000000000e+00     1.2984678742e-02
   26.450000     0.0000000000e+00     0.0000000000e+00     1.3472670007e-02
   26.500000     0.0000000000e+00     0.0000000000e+00     1.3803602648e-02
   26.550000     0.0000000000e+00     0.0000000000e+00     1.3952753722e-02
   26.600000     0.0000000000e+00     0.0000000000e+00     1.3912349906e-02
   26.650000     0.0000000000e+00     0.0000000000e+00     1.3690154423e-02
   26.700000     0.0000000000e+00     0.0000000000e+00     1.3306849812e-02
   26.750000     0.0000000000e+00     0.0000000000e+00     1.2793207498e-02
   26.800000     0.0000000000e+00     0.0000000000e+00     1.2187476530e-02
   26.850000     0.0000000000e+00     0.0000000000e+00     1.1532807700e-02
   26.900000     0.0000000000e+00    -0.0000000000e+00     1.0874256839e-02
   26.950000     0.0000000000e+00    -0.0000000000e+00     1.0255120733e-02
   27.000000     0.0000000000e+00    -0.0000000000e+00     9.7128631920e-03
   27.050000     0.0000000000e+00    -0.0000000000e+00     9.2753384647e-03
   27.100000     0.0000000000e+00    -0.0000000000e+00     8.9581520138e-03
   27.150000     0.0000000000e+00    -0.0000000000e+00     8.7637813691e-03
   27.200000     0.0000000000e+00    -0.0000000000e+00     8.6826691944e-03
   27.250000     0.0000000000e+00    -0.0000000000e+00     8.6960924531e-03
   27.300000     0.0000000000e+00    -0.0000000000e+00     8.7803118369e-03
   27.350000     0.0000000000e+00    -0.0000000000e+00     8.9113105199e-03
   27.400000     0.0000000000e+00    -0.0000000000e+00     9.0692978812e-03
   27.450000     0.0000000000e+00     0.0000000000e+00     9.2420853959e-03
   27.500000     0.0000000000e+00     0.0000000000e+00     9.4265156377e-03
   27.550000     0.0000000000e+00     0.0000000000e+00     9.6274416058e-03
   27.600000     0.0000000000e+00     0.0000000000e+00     9.8543375714e-03
   27.650000     0.0000000000e+00     0.0000000000e+00     1.0116345178e-02
   27.700000     0.0000000000e+00     0.0000000000e+00     1.0417144328e-02
   27.750000     0.0000000000e+00     0.0000000000e+00     1.0751189676e-02
   27.800000     0.0000000000e+00     0.0000000000e+00     1.1102434744e-02
   27.850000     0.0000000000e+00     0.0000000000e+00     1.1445825959e-02
   27.900000     0.0000000000e+00     0.0000000000e+00     1.1750971172e-02
   27.950000     0.0000000000e+00     0.0000000000e+00     1.1986867730e-02
   28.000000     0.0000000000e+00     0.0000000000e+00     1.2126575860e-02
   28.050000     0.0000000000e+00     0.0000000000e+00     1.2151085357e-02
   28.100000     0.0000000000e+00     0.0000000000e+00     1.2052014467e-02
   28.150000     0.0000000000e+00     0.0000000000e+00     1.1832960548e-02
   28.200000     0.0000000000e+00     0.0000000000e+00     1.1509320121e-02
   28.250000     0.0000000000e+00     0.0000000000e+00     1.1106441221e-02
   28.300000     0.0000000000e+00     0.0000000000e+00     1.0656255767e-02
   28.350000     0.0000000000e+00     0.0000000000e+00     1.0193011882e-02
   28.400000     0.0000000000e+00     0.0000000000e+00     9.7490981041e-03
   28.450000     0.0000000000e+00     0.0000000000e+00     9.3519238559e-03
   28.500000     0.0000000000e+00    -0.0000000000e+00     9.0223360873e-03
   28.550000     0.0000000000e+00    -0.0000000000e+00     8.7743701442e-03
   28.600000     0.0000000000e+00    -0.0000000000e+00     8.6156595342e-03
   28.650000     0.0000000000e+00    -0.0000000000e+00     8.5478311896e-03
   28.700000     0.0000000000e+00    -0.0000000000e+00     8.5666332677e-03
   28.750000     0.0000000000e+00    -0.0000000000e+00     8.6620514905e-03
   28.800000     0.0000000000e+00    -0.0000000000e+00     8.8189062776e-03
   28.850000     0.0000000000e+00    -0.0000000000e+00     9.0182461587e-03
   28.900000     0.0000000000e+00    -0.0000000000e+00     9.2394258305e-03
   28.950000     0.0000000000e+00     0.0000000000e+00     9.4624067756e-03
   29.000000     0.0000000000e+00     0.0000000000e+00     9.6697856841e-03
   29.050000     0.0000000000e+00     0.0000000000e+00     9.8483209449e-03
   29.100000     0.0000000000e+00     0.0000000000e+00     9.9900362106e-03
   29.150000     0.0000000000e+00     0.0000000000e+00     1.0093051373e-02
   29.200000     0.0000000000e+00     0.0000000000e+00     1.0162046914e-02
   29.250000     0.0000000000e+00     0.0000000000e+00     1.0207910521e-02
   29.300000     0.0000000000e+00     0.0000000000e+00     1.0245992937e-02
   29.350000     0.0000000000e+00     0.0000000000e+00     1.0292748979e-02
   29.400000     0.0000000000e+00     0.0000000000e+00     1.0361286175e-02
   29.450000     0.0000000000e+00     0.0000000000e+00     1.0457108738e-02
   29.500000     0.0000000000e+00     0.0000000000e+00     1.0575651011e-02
   29.550000     0.0000000000e+00     0.0000000000e+00     1.0702753228e-02
   29.600000     0.0000000000e+00    -0.0000000000e+00     1.0818140765e-02
   29.650000     0.0000000000e+00    -0.0000000000e+00     1.0900700837e-02
   29.700000     0.0000000000e+00    -0.0000000000e+00     1.0933539273e-02
   29.750000    -0.0000000000e+00    -0.0000000000e+00     1.0906902550e-02
   29.800000    -0.0000000000e+00    -0.0000000000e+00     1.0818083126e-02
   29.850000    -0.0000000000e+00    -0.0000000000e+00     1.0668910295e-02
   29.900000    -0.0000000000e+00    -0.0000000000e+00     1.0462606999e-02
   29.950000    -0.0000000000e+00    -0.0000000000e+00     1.0202024751e-02
   30.000000    -0.0000000000e+00    -0.0000000000e+00     9.8903962088e-03
