# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.2123 eV = 0.007802 Hartree <=> FWHM = 0.499928 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.450000    -0.0000000000e+00     1.2734116752e-02     0.0000000000e+00
   18.500000    -0.0000000000e+00     1.3096271507e-02     0.0000000000e+00
   18.550000    -0.0000000000e+00     1.3433968094e-02     0.0000000000e+00
   18.600000    -0.0000000000e+00     1.3697908422e-02     0.0000000000e+00
   18.650000    -0.0000000000e+00     1.3856267581e-02     0.0000000000e+00
   18.700000    -0.0000000000e+00     1.3902194384e-02     0.0000000000e+00
   18.750000    -0.0000000000e+00     1.3854592672e-02     0.0000000000e+00
   18.800000     0.0000000000e+00     1.3752122315e-02     0.0000000000e+00
   18.850000     0.0000000000e+00     1.3641968463e-02     0.0000000000e+00
   18.900000     0.0000000000e+00     1.3566207513e-02     0.0000000000e+00
   18.950000     0.0000000000e+00     1.3549402148e-02     0.0000000000e+00
   19.000000     0.0000000000e+00     1.3591135869e-02     0.0000000000e+00
   19.050000     0.0000000000e+00     1.3666251468e-02     0.0000000000e+00
   19.100000     0.0000000000e+00     1.3733505865e-02     0.0000000000e+00
   19.150000     0.0000000000e+00     1.3750614330e-02     0.0000000000e+00
   19.200000     0.0000000000e+00     1.3691174342e-02     0.0000000000e+00
   19.250000     0.0000000000e+00     1.3557836152e-02     0.0000000000e+00
   19.300000     0.0000000000e+00     1.3386987222e-02     0.0000000000e+00
   19.350000     0.0000000000e+00     1.3242922075e-02     0.0000000000e+00
   19.400000     0.0000000000e+00     1.3202918408e-02     0.0000000000e+00
   19.450000     0.0000000000e+00     1.3337474491e-02     0.0000000000e+00
   19.500000     0.0000000000e+00     1.3691213558e-02     0.0000000000e+00
   19.550000     0.0000000000e+00     1.4269451353e-02     0.0000000000e+00
   19.600000     0.0000000000e+00     1.5033663746e-02     0.0000000000e+00
   19.650000     0.0000000000e+00     1.5906831341e-02     0.0000000000e+00
   19.700000     0.0000000000e+00     1.6787449701e-02     0.0000000000e+00
   19.750000     0.0000000000e+00     1.7569164008e-02     0.0000000000e+00
   19.800000     0.0000000000e+00     1.8161690276e-02     0.0000000000e+00
   19.850000     0.0000000000e+00     1.8508178614e-02     0.0000000000e+00
   19.900000     0.0000000000e+00     1.8594774193e-02     0.0000000000e+00
   19.950000     0.0000000000e+00     1.8449962677e-02     0.0000000000e+00
   20.000000    -0.0000000000e+00     1.8134017911e-02     0.0000000000e+00
   20.050000    -0.0000000000e+00     1.7721694121e-02     0.0000000000e+00
   20.100000    -0.0000000000e+00     1.7283235265e-02     0.0000000000e+00
   20.150000    -0.0000000000e+00     1.6869092084e-02     0.0000000000e+00
   20.200000    -0.0000000000e+00     1.6502326130e-02     0.0000000000e+00
   20.250000    -0.0000000000e+00     1.6180064058e-02     0.0000000000e+00
   20.300000    -0.0000000000e+00     1.5882469049e-02     0.0000000000e+00
   20.350000     0.0000000000e+00     1.5585481741e-02    -0.0000000000e+00
   20.400000     0.0000000000e+00     1.5272732100e-02    -0.0000000000e+00
   20.450000     0.0000000000e+00     1.4942746704e-02    -0.0000000000e+00
   20.500000    -0.0000000000e+00     1.4609559635e-02    -0.0000000000e+00
   20.550000     0.0000000000e+00     1.4297334506e-02    -0.0000000000e+00
   20.600000     0.0000000000e+00     1.4031683885e-02    -0.0000000000e+00
   20.650000     0.0000000000e+00     1.3831258669e-02     0.0000000000e+00
   20.700000    -0.0000000000e+00     1.3702602944e-02     0.0000000000e+00
   20.750000    -0.0000000000e+00     1.3639595830e-02     0.0000000000e+00
   20.800000    -0.0000000000e+00     1.3626857932e-02     0.0000000000e+00
   20.850000    -0.0000000000e+00     1.3645153338e-02     0.0000000000e+00
   20.900000    -0.0000000000e+00     1.3676543473e-02     0.0000000000e+00
   20.950000    -0.0000000000e+00     1.3707737818e-02     0.0000000000e+00
   21.000000     0.0000000000e+00     1.3731194658e-02     0.0000000000e+00
   21.050000     0.0000000000e+00     1.3744439084e-02     0.0000000000e+00
   21.100000     0.0000000000e+00     1.3748438961e-02     0.0000000000e+00
   21.150000     0.0000000000e+00     1.3745746198e-02     0.0000000000e+00
   21.200000     0.0000000000e+00     1.3738756255e-02     0.0000000000e+00
   21.250000     0.0000000000e+00     1.3728168956e-02     0.0000000000e+00
   21.300000     0.0000000000e+00     1.3711698812e-02     0.0000000000e+00
   21.350000     0.0000000000e+00     1.3683239773e-02     0.0000000000e+00
   21.400000     0.0000000000e+00     1.3632867328e-02     0.0000000000e+00
   21.450000     0.0000000000e+00     1.3548071869e-02     0.0000000000e+00
   21.500000     0.0000000000e+00     1.3416355178e-02     0.0000000000e+00
   21.550000     0.0000000000e+00     1.3228828469e-02     0.0000000000e+00
   21.600000     0.0000000000e+00     1.2983919754e-02     0.0000000000e+00
   21.650000     0.0000000000e+00     1.2689996182e-02     0.0000000000e+00
   21.700000     0.0000000000e+00     1.2365829538e-02     0.0000000000e+00
   21.750000     0.0000000000e+00     1.2038383787e-02     0.0000000000e+00
   21.800000     0.0000000000e+00     1.1738181191e-02     0.0000000000e+00
   21.850000     0.0000000000e+00     1.1493218808e-02     0.0000000000e+00
   21.900000    -0.0000000000e+00     1.1322843879e-02     0.0000000000e+00
   21.950000    -0.0000000000e+00     1.1233091640e-02     0.0000000000e+00
   22.000000    -0.0000000000e+00     1.1214782386e-02     0.0000000000e+00
   22.050000    -0.0000000000e+00     1.1245198127e-02     0.0000000000e+00
   22.100000    -0.0000000000e+00     1.1293398372e-02     0.0000000000e+00
   22.150000    -0.0000000000e+00     1.1328221847e-02     0.0000000000e+00
   22.200000    -0.0000000000e+00     1.1326978308e-02     0.0000000000e+00
   22.250000    -0.0000000000e+00     1.1282199868e-02     0.0000000000e+00
   22.300000     0.0000000000e+00     1.1204059411e-02     0.0000000000e+00
   22.350000     0.0000000000e+00     1.1117344016e-02     0.0000000000e+00
   22.400000     0.0000000000e+00     1.1053836993e-02     0.0000000000e+00
   22.450000     0.0000000000e+00     1.1042795383e-02     0.0000000000e+00
   22.500000     0.0000000000e+00     1.1103014835e-02     0.0000000000e+00
   22.550000     0.0000000000e+00     1.1239272262e-02     0.0000000000e+00
   22.600000     0.0000000000e+00     1.1443978198e-02     0.0000000000e+00
   22.650000     0.0000000000e+00     1.1702557832e-02     0.0000000000e+00
   22.700000     0.0000000000e+00     1.1999531237e-02    -0.0000000000e+00
   22.750000     0.0000000000e+00     1.2322244672e-02    -0.0000000000e+00
   22.800000    -0.0000000000e+00     1.2660723092e-02    -0.0000000000e+00
   22.850000    -0.0000000000e+00     1.3004391241e-02    -0.0000000000e+00
   22.900000    -0.0000000000e+00     1.3338258166e-02    -0.0000000000e+00
   22.950000    -0.0000000000e+00     1.3641582046e-02    -0.0000000000e+00
   23.000000    -0.0000000000e+00     1.3890758897e-02    -0.0000000000e+00
   23.050000    -0.0000000000e+00     1.4065840804e-02    -0.0000000000e+00
   23.100000     0.0000000000e+00     1.4157912470e-02     0.0000000000e+00
   23.150000     0.0000000000e+00     1.4173712955e-02     0.0000000000e+00
   23.200000     0.0000000000e+00     1.4134865058e-02     0.0000000000e+00
   23.250000     0.0000000000e+00     1.4071398178e-02     0.0000000000e+00
   23.300000     0.0000000000e+00     1.4011769006e-02     0.0000000000e+00
   23.350000     0.0000000000e+00     1.3973097126e-02     0.0000000000e+00
   23.400000     0.0000000000e+00     1.3955209520e-02     0.0000000000e+00
   23.450000     0.0000000000e+00     1.3940526263e-02     0.0000000000e+00
   23.500000     0.0000000000e+00     1.3899638386e-02     0.0000000000e+00
   23.550000     0.0000000000e+00     1.3800578616e-02     0.0000000000e+00
   23.600000     0.0000000000e+00     1.3618886794e-02     0.0000000000e+00
   23.650000     0.0000000000e+00     1.3345716103e-02     0.0000000000e+00
   23.700000     0.0000000000e+00     1.2992087687e-02     0.0000000000e+00
   23.750000     0.0000000000e+00     1.2588517127e-02     0.0000000000e+00
   23.800000    -0.0000000000e+00     1.2180261279e-02     0.0000000000e+00
   23.850000    -0.0000000000e+00     1.1819232189e-02     0.0000000000e+00
   23.900000    -0.0000000000e+00     1.1554196506e-02     0.0000000000e+00
   23.950000    -0.0000000000e+00     1.1421222981e-02     0.0000000000e+00
   24.000000     0.0000000000e+00     1.1436379195e-02     0.0000000000e+00
   24.050000     0.0000000000e+00     1.1592300037e-02     0.0000000000e+00
   24.100000     0.0000000000e+00     1.1859430011e-02     0.0000000000e+00
   24.150000     0.0000000000e+00     1.2191636075e-02     0.0000000000e+00
   24.200000     0.0000000000e+00     1.2534816875e-02     0.0000000000e+00
   24.250000     0.0000000000e+00     1.2836448608e-02     0.0000000000e+00
   24.300000     0.0000000000e+00     1.3053923607e-02     0.0000000000e+00
   24.350000     0.0000000000e+00     1.3160041926e-02    -0.0000000000e+00
   24.400000     0.0000000000e+00     1.3144892860e-02    -0.0000000000e+00
   24.450000     0.0000000000e+00     1.3014311180e-02    -0.0000000000e+00
   24.500000     0.0000000000e+00     1.2785853120e-02    -0.0000000000e+00
   24.550000    -0.0000000000e+00     1.2483659883e-02    -0.0000000000e+00
   24.600000    -0.0000000000e+00     1.2133616771e-02    -0.0000000000e+00
   24.650000    -0.0000000000e+00     1.1759899794e-02    -0.0000000000e+00
   24.700000    -0.0000000000e+00     1.1383410205e-02    -0.0000000000e+00
   24.750000    -0.0000000000e+00     1.1021881126e-02    -0.0000000000e+00
   24.800000    -0.0000000000e+00     1.0690823452e-02    -0.0000000000e+00
   24.850000    -0.0000000000e+00     1.0404208290e-02    -0.0000000000e+00
   24.900000    -0.0000000000e+00     1.0174020370e-02    -0.0000000000e+00
   24.950000    -0.0000000000e+00     1.0008514908e-02    -0.0000000000e+00
   25.000000    -0.0000000000e+00     9.9098775685e-03    -0.0000000000e+00
   25.050000    -0.0000000000e+00     9.8725859773e-03    -0.0000000000e+00
   25.100000    -0.0000000000e+00     9.8837357243e-03     0.0000000000e+00
   25.150000    -0.0000000000e+00     9.9258519877e-03     0.0000000000e+00
   25.200000    -0.0000000000e+00     9.9815692448e-03     0.0000000000e+00
   25.250000    -0.0000000000e+00     1.0038585627e-02     0.0000000000e+00
   25.300000    -0.0000000000e+00     1.0092999116e-02     0.0000000000e+00
   25.350000    -0.0000000000e+00     1.0149686670e-02     0.0000000000e+00
   25.400000    -0.0000000000e+00     1.0219533510e-02     0.0000000000e+00
   25.450000    -0.0000000000e+00     1.0314517096e-02     0.0000000000e+00
   25.500000    -0.0000000000e+00     1.0442387456e-02     0.0000000000e+00
   25.550000     0.0000000000e+00     1.0602737926e-02     0.0000000000e+00
   25.600000     0.0000000000e+00     1.0785736764e-02     0.0000000000e+00
   25.650000     0.0000000000e+00     1.0973977128e-02     0.0000000000e+00
   25.700000     0.0000000000e+00     1.1147057010e-02     0.0000000000e+00
   25.750000     0.0000000000e+00     1.1287754804e-02     0.0000000000e+00
   25.800000     0.0000000000e+00     1.1388094422e-02     0.0000000000e+00
   25.850000     0.0000000000e+00     1.1453333119e-02     0.0000000000e+00
   25.900000     0.0000000000e+00     1.1502175208e-02     0.0000000000e+00
   25.950000     0.0000000000e+00     1.1562474848e-02     0.0000000000e+00
   26.000000     0.0000000000e+00     1.1663218103e-02     0.0000000000e+00
   26.050000     0.0000000000e+00     1.1825158664e-02     0.0000000000e+00
   26.100000     0.0000000000e+00     1.2053377068e-02     0.0000000000e+00
   26.150000     0.0000000000e+00     1.2334642713e-02     0.0000000000e+00
   26.200000     0.0000000000e+00     1.2640737149e-02     0.0000000000e+00
   26.250000     0.0000000000e+00     1.2936505136e-02     0.0000000000e+00
   26.300000     0.0000000000e+00     1.3189441668e-02     0.0000000000e+00
   26.350000     0.0000000000e+00     1.3377080238e-02     0.0000000000e+00
   26.400000     0.0000000000e+00     1.3489618657e-02     0.0000000000e+00
   26.450000     0.0000000000e+00     1.3527517997e-02     0.0000000000e+00
   26.500000     0.0000000000e+00     1.3496072597e-02     0.0000000000e+00
   26.550000     0.0000000000e+00     1.3400070314e-02     0.0000000000e+00
   26.600000     0.0000000000e+00     1.3241189426e-02     0.0000000000e+00
   26.650000     0.0000000000e+00     1.3019102837e-02     0.0000000000e+00
   26.700000     0.0000000000e+00     1.2735327122e-02     0.0000000000e+00
   26.750000    -0.0000000000e+00     1.2397607037e-02     0.0000000000e+00
   26.800000    -0.0000000000e+00     1.2022535249e-02     0.0000000000e+00
   26.850000    -0.0000000000e+00     1.1635027145e-02     0.0000000000e+00
   26.900000    -0.0000000000e+00     1.1264641813e-02     0.0000000000e+00
   26.950000    -0.0000000000e+00     1.0939937601e-02     0.0000000000e+00
   27.000000    -0.0000000000e+00     1.0682662067e-02    -0.0000000000e+00
   27.050000    -0.0000000000e+00     1.0503497609e-02    -0.0000000000e+00
   27.100000    -0.0000000000e+00     1.0400461486e-02    -0.0000000000e+00
   27.150000    -0.0000000000e+00     1.0360174703e-02    -0.0000000000e+00
   27.200000    -0.0000000000e+00     1.0361381975e-02    -0.0000000000e+00
   27.250000    -0.0000000000e+00     1.0379584031e-02    -0.0000000000e+00
   27.300000    -0.0000000000e+00     1.0391562931e-02    -0.0000000000e+00
   27.350000    -0.0000000000e+00     1.0378894848e-02    -0.0000000000e+00
   27.400000    -0.0000000000e+00     1.0330055843e-02     0.0000000000e+00
   27.450000    -0.0000000000e+00     1.0241188134e-02     0.0000000000e+00
   27.500000    -0.0000000000e+00     1.0115839935e-02     0.0000000000e+00
   27.550000    -0.0000000000e+00     9.9640041163e-03     0.0000000000e+00
   27.600000    -0.0000000000e+00     9.8006654001e-03     0.0000000000e+00
   27.650000    -0.0000000000e+00     9.6439528064e-03     0.0000000000e+00
   27.700000    -0.0000000000e+00     9.5129538994e-03     0.0000000000e+00
   27.750000    -0.0000000000e+00     9.4252761033e-03     0.0000000000e+00
   27.800000    -0.0000000000e+00     9.3945072733e-03     0.0000000000e+00
   27.850000    -0.0000000000e+00     9.4278210495e-03     0.0000000000e+00
   27.900000    -0.0000000000e+00     9.5240924916e-03     0.0000000000e+00
   27.950000    -0.0000000000e+00     9.6730011952e-03     0.0000000000e+00
   28.000000    -0.0000000000e+00     9.8556077623e-03     0.0000000000e+00
   28.050000    -0.0000000000e+00     1.0046686963e-02     0.0000000000e+00
   28.100000    -0.0000000000e+00     1.0218662661e-02     0.0000000000e+00
   28.150000    -0.0000000000e+00     1.0346442301e-02     0.0000000000e+00
   28.200000    -0.0000000000e+00     1.0412037219e-02     0.0000000000e+00
   28.250000    -0.0000000000e+00     1.0407811183e-02     0.0000000000e+00
   28.300000    -0.0000000000e+00     1.0337595355e-02     0.0000000000e+00
   28.350000    -0.0000000000e+00     1.0215591842e-02     0.0000000000e+00
   28.400000     0.0000000000e+00     1.0063652121e-02     0.0000000000e+00
   28.450000     0.0000000000e+00     9.9078579653e-03     0.0000000000e+00
   28.500000     0.0000000000e+00     9.7752201406e-03     0.0000000000e+00
   28.550000     0.0000000000e+00     9.6908623223e-03     0.0000000000e+00
   28.600000     0.0000000000e+00     9.6755817785e-03     0.0000000000e+00
   28.650000     0.0000000000e+00     9.7434941143e-03     0.0000000000e+00
   28.700000     0.0000000000e+00     9.8997079974e-03    -0.0000000000e+00
   28.750000     0.0000000000e+00     1.0138477291e-02    -0.0000000000e+00
   28.800000     0.0000000000e+00     1.0442670311e-02    -0.0000000000e+00
   28.850000     0.0000000000e+00     1.0785329281e-02    -0.0000000000e+00
   28.900000     0.0000000000e+00     1.1133487873e-02    -0.0000000000e+00
   28.950000     0.0000000000e+00     1.1453546995e-02    -0.0000000000e+00
   29.000000     0.0000000000e+00     1.1716853765e-02    -0.0000000000e+00
   29.050000     0.0000000000e+00     1.1904052955e-02     0.0000000000e+00
   29.100000     0.0000000000e+00     1.2007298977e-02     0.0000000000e+00
   29.150000     0.0000000000e+00     1.2030190324e-02     0.0000000000e+00
   29.200000     0.0000000000e+00     1.1985871996e-02     0.0000000000e+00
   29.250000     0.0000000000e+00     1.1893909003e-02     0.0000000000e+00
   29.300000     0.0000000000e+00     1.1776386060e-02     0.0000000000e+00
   29.350000     0.0000000000e+00     1.1653578163e-02     0.0000000000e+00
   29.400000     0.0000000000e+00     1.1539721183e-02     0.0000000000e+00
   29.450000     0.0000000000e+00     1.1439818549e-02     0.0000000000e+00
   29.500000     0.0000000000e+00     1.1348667140e-02     0.0000000000e+00
   29.550000     0.0000000000e+00     1.1252960046e-02    -0.0000000000e+00
   29.600000     0.0000000000e+00     1.1136328607e-02    -0.0000000000e+00
   29.650000     0.0000000000e+00     1.0985892522e-02    -0.0000000000e+00
   29.700000     0.0000000000e+00     1.0797970798e-02    -0.0000000000e+00
   29.750000     0.0000000000e+00     1.0580653369e-02    -0.0000000000e+00
   29.800000     0.0000000000e+00     1.0352061777e-02    -0.0000000000e+00
   29.850000     0.0000000000e+00     1.0134874081e-02    -0.0000000000e+00
   29.900000     0.0000000000e+00     9.9492352405e-03     0.0000000000e+00
   29.950000     0.0000000000e+00     9.8067829471e-03     0.0000000000e+00
   30.000000    -0.0000000000e+00     9.7079269097e-03     0.0000000000e+00
