# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.2123 eV = 0.007802 Hartree <=> FWHM = 0.499928 eV
#    om (eV)                  S_x                  S_y                  S_z
   18.050000     1.2917474298e-02     0.0000000000e+00     0.0000000000e+00
   18.100000     1.2998450924e-02     0.0000000000e+00     0.0000000000e+00
   18.150000     1.2981179729e-02     0.0000000000e+00     0.0000000000e+00
   18.200000     1.2895270603e-02     0.0000000000e+00     0.0000000000e+00
   18.250000     1.2788832992e-02     0.0000000000e+00     0.0000000000e+00
   18.300000     1.2713792846e-02     0.0000000000e+00     0.0000000000e+00
   18.350000     1.2709554039e-02    -0.0000000000e+00     0.0000000000e+00
   18.400000     1.2790590859e-02    -0.0000000000e+00     0.0000000000e+00
   18.450000     1.2942161011e-02    -0.0000000000e+00     0.0000000000e+00
   18.500000     1.3125456886e-02    -0.0000000000e+00     0.0000000000e+00
   18.550000     1.3290317203e-02    -0.0000000000e+00     0.0000000000e+00
   18.600000     1.3391244689e-02    -0.0000000000e+00     0.0000000000e+00
   18.650000     1.3401638057e-02    -0.0000000000e+00     0.0000000000e+00
   18.700000     1.3321962909e-02    -0.0000000000e+00     0.0000000000e+00
   18.750000     1.3179627602e-02     0.0000000000e+00     0.0000000000e+00
   18.800000     1.3020859066e-02     0.0000000000e+00     0.0000000000e+00
   18.850000     1.2897134826e-02     0.0000000000e+00     0.0000000000e+00
   18.900000     1.2850172104e-02     0.0000000000e+00     0.0000000000e+00
   18.950000     1.2899841290e-02     0.0000000000e+00     0.0000000000e+00
   19.000000     1.3038637412e-02     0.0000000000e+00     0.0000000000e+00
   19.050000     1.3234647922e-02     0.0000000000e+00     0.0000000000e+00
   19.100000     1.3442588734e-02     0.0000000000e+00     0.0000000000e+00
   19.150000     1.3619949368e-02     0.0000000000e+00     0.0000000000e+00
   19.200000     1.3743334434e-02     0.0000000000e+00     0.0000000000e+00
   19.250000     1.3819518579e-02     0.0000000000e+00     0.0000000000e+00
   19.300000     1.3887040105e-02     0.0000000000e+00     0.0000000000e+00
   19.350000     1.4007141769e-02     0.0000000000e+00     0.0000000000e+00
   19.400000     1.4246524289e-02     0.0000000000e+00     0.0000000000e+00
   19.450000     1.4657265198e-02     0.0000000000e+00     0.0000000000e+00
   19.500000     1.5260170262e-02     0.0000000000e+00     0.0000000000e+00
   19.550000     1.6036430975e-02     0.0000000000e+00     0.0000000000e+00
   19.600000     1.6929464554e-02     0.0000000000e+00     0.0000000000e+00
   19.650000     1.7855562224e-02     0.0000000000e+00     0.0000000000e+00
   19.700000     1.8719738133e-02     0.0000000000e+00     0.0000000000e+00
   19.750000     1.9432542395e-02     0.0000000000e+00     0.0000000000e+00
   19.800000     1.9924335008e-02     0.0000000000e+00    -0.0000000000e+00
   19.850000     2.0154874832e-02     0.0000000000e+00    -0.0000000000e+00
   19.900000     2.0117354846e-02    -0.0000000000e+00    -0.0000000000e+00
   19.950000     1.9836903251e-02    -0.0000000000e+00    -0.0000000000e+00
   20.000000     1.9364167922e-02    -0.0000000000e+00    -0.0000000000e+00
   20.050000     1.8765158059e-02    -0.0000000000e+00    -0.0000000000e+00
   20.100000     1.8109145566e-02    -0.0000000000e+00    -0.0000000000e+00
   20.150000     1.7456987626e-02    -0.0000000000e+00    -0.0000000000e+00
   20.200000     1.6852403353e-02     0.0000000000e+00     0.0000000000e+00
   20.250000     1.6318224088e-02     0.0000000000e+00     0.0000000000e+00
   20.300000     1.5858367624e-02     0.0000000000e+00     0.0000000000e+00
   20.350000     1.5464542841e-02     0.0000000000e+00     0.0000000000e+00
   20.400000     1.5125084491e-02     0.0000000000e+00     0.0000000000e+00
   20.450000     1.4832569726e-02     0.0000000000e+00     0.0000000000e+00
   20.500000     1.4587440602e-02     0.0000000000e+00     0.0000000000e+00
   20.550000     1.4396622754e-02     0.0000000000e+00     0.0000000000e+00
   20.600000     1.4268326855e-02     0.0000000000e+00     0.0000000000e+00
   20.650000     1.4205797432e-02     0.0000000000e+00     0.0000000000e+00
   20.700000     1.4202977658e-02    -0.0000000000e+00     0.0000000000e+00
   20.750000     1.4243869457e-02    -0.0000000000e+00     0.0000000000e+00
   20.800000     1.4305502686e-02    -0.0000000000e+00     0.0000000000e+00
   20.850000     1.4362889779e-02    -0.0000000000e+00     0.0000000000e+00
   20.900000     1.4393834701e-02    -0.0000000000e+00     0.0000000000e+00
   20.950000     1.4382037991e-02     0.0000000000e+00     0.0000000000e+00
   21.000000     1.4318073262e-02     0.0000000000e+00     0.0000000000e+00
   21.050000     1.4198804982e-02     0.0000000000e+00     0.0000000000e+00
   21.100000     1.4026206455e-02     0.0000000000e+00     0.0000000000e+00
   21.150000     1.3806284820e-02     0.0000000000e+00     0.0000000000e+00
   21.200000     1.3548248547e-02     0.0000000000e+00     0.0000000000e+00
   21.250000     1.3263600691e-02     0.0000000000e+00     0.0000000000e+00
   21.300000     1.2964804813e-02     0.0000000000e+00     0.0000000000e+00
   21.350000     1.2663550364e-02     0.0000000000e+00     0.0000000000e+00
   21.400000     1.2369155160e-02     0.0000000000e+00     0.0000000000e+00
   21.450000     1.2087887342e-02     0.0000000000e+00     0.0000000000e+00
   21.500000     1.1823714488e-02     0.0000000000e+00     0.0000000000e+00
   21.550000     1.1580273240e-02     0.0000000000e+00     0.0000000000e+00
   21.600000     1.1363097671e-02     0.0000000000e+00     0.0000000000e+00
   21.650000     1.1180828290e-02     0.0000000000e+00     0.0000000000e+00
   21.700000     1.1044487784e-02     0.0000000000e+00     0.0000000000e+00
   21.750000     1.0964783085e-02     0.0000000000e+00     0.0000000000e+00
   21.800000     1.0948298277e-02     0.0000000000e+00     0.0000000000e+00
   21.850000     1.0993913398e-02    -0.0000000000e+00     0.0000000000e+00
   21.900000     1.1090663568e-02    -0.0000000000e+00     0.0000000000e+00
   21.950000     1.1217745894e-02    -0.0000000000e+00     0.0000000000e+00
   22.000000     1.1346837443e-02     0.0000000000e+00     0.0000000000e+00
   22.050000     1.1446501946e-02     0.0000000000e+00     0.0000000000e+00
   22.100000     1.1488157813e-02     0.0000000000e+00     0.0000000000e+00
   22.150000     1.1452661999e-02     0.0000000000e+00     0.0000000000e+00
   22.200000     1.1336018607e-02     0.0000000000e+00     0.0000000000e+00
   22.250000     1.1152361550e-02     0.0000000000e+00     0.0000000000e+00
   22.300000     1.0932659781e-02     0.0000000000e+00     0.0000000000e+00
   22.350000     1.0718784034e-02     0.0000000000e+00     0.0000000000e+00
   22.400000     1.0554331811e-02     0.0000000000e+00     0.0000000000e+00
   22.450000     1.0475105126e-02     0.0000000000e+00     0.0000000000e+00
   22.500000     1.0502493025e-02     0.0000000000e+00     0.0000000000e+00
   22.550000     1.0641864553e-02     0.0000000000e+00     0.0000000000e+00
   22.600000     1.0885880335e-02     0.0000000000e+00     0.0000000000e+00
   22.650000     1.1220458396e-02     0.0000000000e+00     0.0000000000e+00
   22.700000     1.1630099464e-02     0.0000000000e+00     0.0000000000e+00
   22.750000     1.2099924122e-02     0.0000000000e+00     0.0000000000e+00
   22.800000     1.2613755620e-02     0.0000000000e+00     0.0000000000e+00
   22.850000     1.3149864600e-02     0.0000000000e+00     0.0000000000e+00
   22.900000     1.3677404937e-02     0.0000000000e+00    -0.0000000000e+00
   22.950000     1.4156410820e-02     0.0000000000e+00    -0.0000000000e+00
   23.000000     1.4542597872e-02     0.0000000000e+00    -0.0000000000e+00
   23.050000     1.4795935565e-02     0.0000000000e+00    -0.0000000000e+00
   23.100000     1.4890126579e-02     0.0000000000e+00    -0.0000000000e+00
   23.150000     1.4819559150e-02     0.0000000000e+00    -0.0000000000e+00
   23.200000     1.4601172909e-02     0.0000000000e+00    -0.0000000000e+00
   23.250000     1.4270528141e-02     0.0000000000e+00    -0.0000000000e+00
   23.300000     1.3873365522e-02     0.0000000000e+00     0.0000000000e+00
   23.350000     1.3455313856e-02     0.0000000000e+00     0.0000000000e+00
   23.400000     1.3052739210e-02     0.0000000000e+00     0.0000000000e+00
   23.450000     1.2687080263e-02     0.0000000000e+00     0.0000000000e+00
   23.500000     1.2363770237e-02     0.0000000000e+00     0.0000000000e+00
   23.550000     1.2075503939e-02     0.0000000000e+00     0.0000000000e+00
   23.600000     1.1808565961e-02     0.0000000000e+00     0.0000000000e+00
   23.650000     1.1550378762e-02     0.0000000000e+00     0.0000000000e+00
   23.700000     1.1296345761e-02     0.0000000000e+00     0.0000000000e+00
   23.750000     1.1054342119e-02     0.0000000000e+00     0.0000000000e+00
   23.800000     1.0845732673e-02    -0.0000000000e+00     0.0000000000e+00
   23.850000     1.0702503765e-02    -0.0000000000e+00     0.0000000000e+00
   23.900000     1.0660923429e-02    -0.0000000000e+00     0.0000000000e+00
   23.950000     1.0752975922e-02     0.0000000000e+00     0.0000000000e+00
   24.000000     1.0997455590e-02     0.0000000000e+00     0.0000000000e+00
   24.050000     1.1392835862e-02     0.0000000000e+00     0.0000000000e+00
   24.100000     1.1913731141e-02     0.0000000000e+00     0.0000000000e+00
   24.150000     1.2511999438e-02     0.0000000000e+00     0.0000000000e+00
   24.200000     1.3122510846e-02     0.0000000000e+00     0.0000000000e+00
   24.250000     1.3672605041e-02     0.0000000000e+00     0.0000000000e+00
   24.300000     1.4093492806e-02     0.0000000000e+00     0.0000000000e+00
   24.350000     1.4331432028e-02     0.0000000000e+00     0.0000000000e+00
   24.400000     1.4356475544e-02     0.0000000000e+00     0.0000000000e+00
   24.450000     1.4166983511e-02     0.0000000000e+00     0.0000000000e+00
   24.500000     1.3788924939e-02     0.0000000000e+00     0.0000000000e+00
   24.550000     1.3270156606e-02     0.0000000000e+00     0.0000000000e+00
   24.600000     1.2671080921e-02     0.0000000000e+00     0.0000000000e+00
   24.650000     1.2053946464e-02    -0.0000000000e+00     0.0000000000e+00
   24.700000     1.1473229816e-02    -0.0000000000e+00     0.0000000000e+00
   24.750000     1.0968955694e-02    -0.0000000000e+00     0.0000000000e+00
   24.800000     1.0563742585e-02    -0.0000000000e+00     0.0000000000e+00
   24.850000     1.0263280050e-02    -0.0000000000e+00     0.0000000000e+00
   24.900000     1.0059277022e-02     0.0000000000e+00     0.0000000000e+00
   24.950000     9.9338137244e-03     0.0000000000e+00     0.0000000000e+00
   25.000000     9.8642986230e-03     0.0000000000e+00     0.0000000000e+00
   25.050000     9.8285194571e-03     0.0000000000e+00     0.0000000000e+00
   25.100000     9.8093142976e-03     0.0000000000e+00     0.0000000000e+00
   25.150000     9.7981812709e-03     0.0000000000e+00     0.0000000000e+00
   25.200000     9.7969622484e-03     0.0000000000e+00     0.0000000000e+00
   25.250000     9.8168974326e-03     0.0000000000e+00     0.0000000000e+00
   25.300000     9.8749681321e-03     0.0000000000e+00     0.0000000000e+00
   25.350000     9.9883118576e-03     0.0000000000e+00     0.0000000000e+00
   25.400000     1.0168188261e-02     0.0000000000e+00     0.0000000000e+00
   25.450000     1.0415148917e-02     0.0000000000e+00     0.0000000000e+00
   25.500000     1.0716671615e-02     0.0000000000e+00     0.0000000000e+00
   25.550000     1.1047818654e-02     0.0000000000e+00     0.0000000000e+00
   25.600000     1.1374811911e-02     0.0000000000e+00     0.0000000000e+00
   25.650000     1.1660958160e-02    -0.0000000000e+00     0.0000000000e+00
   25.700000     1.1874029912e-02    -0.0000000000e+00     0.0000000000e+00
   25.750000     1.1993844325e-02    -0.0000000000e+00     0.0000000000e+00
   25.800000     1.2018375021e-02     0.0000000000e+00     0.0000000000e+00
   25.850000     1.1966526345e-02     0.0000000000e+00     0.0000000000e+00
   25.900000     1.1876054416e-02     0.0000000000e+00     0.0000000000e+00
   25.950000     1.1796211932e-02     0.0000000000e+00     0.0000000000e+00
   26.000000     1.1776312936e-02     0.0000000000e+00     0.0000000000e+00
   26.050000     1.1852990614e-02     0.0000000000e+00    -0.0000000000e+00
   26.100000     1.2039781632e-02     0.0000000000e+00    -0.0000000000e+00
   26.150000     1.2322353086e-02     0.0000000000e+00    -0.0000000000e+00
   26.200000     1.2661163430e-02     0.0000000000e+00    -0.0000000000e+00
   26.250000     1.3001058324e-02     0.0000000000e+00    -0.0000000000e+00
   26.300000     1.3285022300e-02     0.0000000000e+00    -0.0000000000e+00
   26.350000     1.3467883481e-02     0.0000000000e+00    -0.0000000000e+00
   26.400000     1.3525793749e-02     0.0000000000e+00     0.0000000000e+00
   26.450000     1.3458844700e-02     0.0000000000e+00     0.0000000000e+00
   26.500000     1.3286672334e-02     0.0000000000e+00     0.0000000000e+00
   26.550000     1.3039356305e-02     0.0000000000e+00     0.0000000000e+00
   26.600000     1.2747329511e-02     0.0000000000e+00     0.0000000000e+00
   26.650000     1.2433847146e-02     0.0000000000e+00     0.0000000000e+00
   26.700000     1.2112021986e-02     0.0000000000e+00     0.0000000000e+00
   26.750000     1.1786334692e-02     0.0000000000e+00     0.0000000000e+00
   26.800000     1.1456869240e-02     0.0000000000e+00     0.0000000000e+00
   26.850000     1.1123953116e-02    -0.0000000000e+00     0.0000000000e+00
   26.900000     1.0791408931e-02    -0.0000000000e+00     0.0000000000e+00
   26.950000     1.0467710046e-02    -0.0000000000e+00     0.0000000000e+00
   27.000000     1.0165284844e-02    -0.0000000000e+00     0.0000000000e+00
   27.050000     9.8986145512e-03    -0.0000000000e+00     0.0000000000e+00
   27.100000     9.6816686027e-03    -0.0000000000e+00     0.0000000000e+00
   27.150000     9.5249982249e-03    -0.0000000000e+00     0.0000000000e+00
   27.200000     9.4328234620e-03     0.0000000000e+00     0.0000000000e+00
   27.250000     9.4007503884e-03     0.0000000000e+00     0.0000000000e+00
   27.300000     9.4150469825e-03     0.0000000000e+00     0.0000000000e+00
   27.350000     9.4542858595e-03     0.0000000000e+00     0.0000000000e+00
   27.400000     9.4934560354e-03     0.0000000000e+00     0.0000000000e+00
   27.450000     9.5095943850e-03     0.0000000000e+00     0.0000000000e+00
   27.500000     9.4871426586e-03     0.0000000000e+00     0.0000000000e+00
   27.550000     9.4211306504e-03     0.0000000000e+00     0.0000000000e+00
   27.600000     9.3170851831e-03     0.0000000000e+00     0.0000000000e+00
   27.650000     9.1879259167e-03     0.0000000000e+00     0.0000000000e+00
   27.700000     9.0493504900e-03     0.0000000000e+00     0.0000000000e+00
   27.750000     8.9156915016e-03     0.0000000000e+00     0.0000000000e+00
   27.800000     8.7977136318e-03     0.0000000000e+00     0.0000000000e+00
   27.850000     8.7026234909e-03     0.0000000000e+00     0.0000000000e+00
   27.900000     8.6353668011e-03     0.0000000000e+00     0.0000000000e+00
   27.950000     8.5997443937e-03     0.0000000000e+00     0.0000000000e+00
   28.000000     8.5982554519e-03     0.0000000000e+00     0.0000000000e+00
   28.050000     8.6306096160e-03     0.0000000000e+00     0.0000000000e+00
   28.100000     8.6919129149e-03     0.0000000000e+00     0.0000000000e+00
   28.150000     8.7720012548e-03     0.0000000000e+00     0.0000000000e+00
   28.200000     8.8569927293e-03     0.0000000000e+00     0.0000000000e+00
   28.250000     8.9330657377e-03     0.0000000000e+00     0.0000000000e+00
   28.300000     8.9913054719e-03     0.0000000000e+00     0.0000000000e+00
   28.350000     9.0317949245e-03     0.0000000000e+00     0.0000000000e+00
   28.400000     9.0652784008e-03     0.0000000000e+00     0.0000000000e+00
   28.450000     9.1115947601e-03     0.0000000000e+00     0.0000000000e+00
   28.500000     9.1952342344e-03     0.0000000000e+00     0.0000000000e+00
   28.550000     9.3393114337e-03     0.0000000000e+00     0.0000000000e+00
   28.600000     9.5596435619e-03     0.0000000000e+00     0.0000000000e+00
   28.650000     9.8604455116e-03     0.0000000000e+00     0.0000000000e+00
   28.700000     1.0232593975e-02     0.0000000000e+00     0.0000000000e+00
   28.750000     1.0654718221e-02     0.0000000000e+00     0.0000000000e+00
   28.800000     1.1096720763e-02     0.0000000000e+00     0.0000000000e+00
   28.850000     1.1524809195e-02     0.0000000000e+00     0.0000000000e+00
   28.900000     1.1906809626e-02     0.0000000000e+00     0.0000000000e+00
   28.950000     1.2216536914e-02     0.0000000000e+00     0.0000000000e+00
   29.000000     1.2436387201e-02     0.0000000000e+00     0.0000000000e+00
   29.050000     1.2558012801e-02     0.0000000000e+00     0.0000000000e+00
   29.100000     1.2581657773e-02     0.0000000000e+00     0.0000000000e+00
   29.150000     1.2515104460e-02     0.0000000000e+00     0.0000000000e+00
   29.200000     1.2372974476e-02     0.0000000000e+00     0.0000000000e+00
   29.250000     1.2176434806e-02     0.0000000000e+00     0.0000000000e+00
   29.300000     1.1952591346e-02     0.0000000000e+00     0.0000000000e+00
   29.350000     1.1732512554e-02     0.0000000000e+00     0.0000000000e+00
   29.400000     1.1547205901e-02     0.0000000000e+00     0.0000000000e+00
   29.450000     1.1421854249e-02     0.0000000000e+00     0.0000000000e+00
   29.500000     1.1369729809e-02     0.0000000000e+00     0.0000000000e+00
   29.550000     1.1387848253e-02     0.0000000000e+00     0.0000000000e+00
   29.600000     1.1456210553e-02     0.0000000000e+00     0.0000000000e+00
   29.650000     1.1541415612e-02     0.0000000000e+00     0.0000000000e+00
   29.700000     1.1603933840e-02     0.0000000000e+00     0.0000000000e+00
   29.750000     1.1607047698e-02     0.0000000000e+00     0.0000000000e+00
   29.800000     1.1524939879e-02     0.0000000000e+00    -0.0000000000e+00
   29.850000     1.1347836575e-02     0.0000000000e+00    -0.0000000000e+00
   29.900000     1.1083236410e-02     0.0000000000e+00    -0.0000000000e+00
   29.950000     1.0753516689e-02     0.0000000000e+00    -0.0000000000e+00
   30.000000     1.0391063477e-02     0.0000000000e+00     0.0000000000e+00
