# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
         55.81085401      -4.32363296e-15    -1.196459028100e-03     1.904425869108e-03     3.013252261515e-03
         57.05109521       1.28747071e-14    -1.195842098827e-03     1.902375273508e-03     3.051244987041e-03
         58.29133642      -1.72975199e-14    -1.195400027128e-03     1.900816753316e-03     3.095460041064e-03
         59.53157762       8.80541490e-15    -1.195109421484e-03     1.899829830656e-03     3.145206261877e-03
         60.77181882       2.25341866e-15    -1.194937319597e-03     1.899416806904e-03     3.199706434266e-03
         62.01206002       3.11498984e-15    -1.194850942778e-03     1.899554243238e-03     3.258235344386e-03
         63.25230122      -2.05282330e-14    -1.194866044070e-03     1.900256360377e-03     3.320140246696e-03
         64.49254242      -1.12009360e-14    -1.195045326593e-03     1.901525033908e-03     3.384621384322e-03
         65.73278362      -7.21432254e-15    -1.195430666565e-03     1.903335164852e-03     3.450867205670e-03
         66.97302482       3.10545852e-15    -1.196010867206e-03     1.905684881595e-03     3.518177513169e-03
         68.21326602       6.78523675e-15    -1.196760169764e-03     1.908611011155e-03     3.585832220066e-03
         69.45350722      -9.00895174e-15    -1.197666662189e-03     1.912133470917e-03     3.652990582020e-03
         70.69374842       1.92132453e-15    -1.198720986861e-03     1.916245456403e-03     3.718849160696e-03
         71.93398962      -6.63242291e-15    -1.199912342107e-03     1.920890736138e-03     3.782488534381e-03
         73.17423082       6.61824766e-15    -1.201244295583e-03     1.925954648060e-03     3.843005730894e-03
         74.41447202       5.14460312e-15    -1.202693763318e-03     1.931329275032e-03     3.899598151487e-03
         75.65471322       1.81186082e-14    -1.204221042623e-03     1.936955411924e-03     3.951562967023e-03
         76.89495442       1.25335578e-14    -1.205818916309e-03     1.942786812794e-03     3.998233124628e-03
         78.13519562      -6.46540669e-15    -1.207476845530e-03     1.948767668329e-03     4.039121366387e-03
         79.37543682      -7.63375232e-15    -1.209147501442e-03     1.954833707986e-03     4.073828591526e-03
         80.61567802      -1.33429656e-14    -1.210805174778e-03     1.960902303525e-03     4.101867195104e-03
         81.85591922      -2.98272123e-15    -1.212453608138e-03     1.966885309824e-03     4.122785776441e-03
         83.09616042       2.02110523e-14    -1.214081284503e-03     1.972698257340e-03     4.136296342149e-03
         84.33640162      -1.04265193e-14    -1.215670455568e-03     1.978260590404e-03     4.142198469301e-03
         85.57664282      -9.32682673e-15    -1.217196564419e-03     1.983484217370e-03     4.140406721493e-03
         86.81688402      -2.81315747e-15    -1.218625361815e-03     1.988294693593e-03     4.131030892725e-03
         88.05712522      -4.79355321e-15    -1.219941223345e-03     1.992596673090e-03     4.114107502439e-03
         89.29736642       1.28939742e-14    -1.221120664276e-03     1.996307383200e-03     4.089847206699e-03
         90.53760762       3.92063153e-15    -1.222136193154e-03     1.999368409089e-03     4.058561084610e-03
         91.77784882       6.54936975e-15    -1.222948426014e-03     2.001737892297e-03     4.020586888402e-03
         93.01809002       3.17286921e-15    -1.223555125620e-03     2.003411175384e-03     3.976363394378e-03
         94.25833122       1.01059587e-14    -1.223965225843e-03     2.004378231558e-03     3.926543038126e-03
         95.49857243       1.17612069e-14    -1.224175151551e-03     2.004577867276e-03     3.871817740438e-03
         96.73881363      -1.53802615e-14    -1.224160887098e-03     2.003978044475e-03     3.812933375589e-03
         97.97905483      -1.01077844e-15    -1.223912105530e-03     2.002593714772e-03     3.750757268853e-03
         99.21929603       9.64032062e-15    -1.223403002637e-03     2.000441051357e-03     3.686061198149e-03
        100.45953723      -2.34030602e-15    -1.222634196987e-03     1.997510795913e-03     3.619628158050e-03
        101.69977843       1.54571187e-14    -1.221642008830e-03     1.993858636024e-03     3.552517383246e-03
        102.94001963       1.78275031e-14    -1.220463018015e-03     1.989522074830e-03     3.485627083419e-03
        104.18026083       1.81967718e-14    -1.219060450505e-03     1.984530709894e-03     3.419695007937e-03
        105.42050203      -3.25852242e-15    -1.217398295231e-03     1.978934538398e-03     3.355538724229e-03
        106.66074323      -2.36285520e-15    -1.215526479496e-03     1.972831747894e-03     3.294151368699e-03
        107.90098443      -1.28049857e-15    -1.213548551668e-03     1.966328249580e-03     3.236491808961e-03
        109.14122563      -5.52002371e-16    -1.211527333643e-03     1.959548533465e-03     3.183498362351e-03
        110.38146683       6.51088163e-16    -1.209453445457e-03     1.952565039657e-03     3.135838148940e-03
        111.62170803       1.30063364e-14    -1.207299531525e-03     1.945439965355e-03     3.094068608861e-03
        112.86194923       6.65314489e-15    -1.205069933418e-03     1.938229029798e-03     3.058699029298e-03
        114.10219043       1.65091775e-15    -1.202831393561e-03     1.931056154036e-03     3.030409007799e-03
        115.34243163      -8.39429388e-15    -1.200677010811e-03     1.924066479191e-03     3.009685934117e-03
        116.58267283       1.09704110e-14    -1.198690340742e-03     1.917390826353e-03     2.996852501293e-03
        117.82291403      -5.36363143e-15    -1.196889363164e-03     1.911066157094e-03     2.991962219749e-03
        119.06315523       9.58854292e-15    -1.195266899331e-03     1.905143328641e-03     2.995042447111e-03
        120.30339643       8.69253380e-15    -1.193799670030e-03     1.899712224273e-03     3.006090047851e-03
        121.54363763       1.56530907e-14    -1.192484659931e-03     1.894836587634e-03     3.025056159952e-03
        122.78387883       1.75478159e-15    -1.191370282815e-03     1.890534339509e-03     3.051691177100e-03
        124.02412003      -1.71250865e-16    -1.190503160055e-03     1.886851531532e-03     3.085583087220e-03
        125.26436123       7.02607551e-15    -1.189880646650e-03     1.883856583859e-03     3.126233333069e-03
        126.50460243       9.08883158e-15    -1.189487963659e-03     1.881614050539e-03     3.173144992897e-03
        127.74484363       1.54721319e-14    -1.189324539120e-03     1.880191686546e-03     3.225766795658e-03
        128.98508483      -6.01087640e-15    -1.189398496030e-03     1.879618439361e-03     3.283320710600e-03
        130.22532603      -1.05812324e-14    -1.189695299838e-03     1.879861919137e-03     3.344871758630e-03
        131.46556723       1.42537973e-14    -1.190171781970e-03     1.880882516160e-03     3.409469465889e-03
        132.70580843       7.85709939e-15    -1.190786297424e-03     1.882670298945e-03     3.476190259877e-03
        133.94604964      -5.35223036e-15    -1.191536618170e-03     1.885218408123e-03     3.544022744807e-03
        135.18629084      -6.36922512e-15    -1.192436265749e-03     1.888494206361e-03     3.611851803750e-03
        136.42653204      -4.13124380e-15    -1.193501348477e-03     1.892438183654e-03     3.678586160385e-03
        137.66677324      -7.45447808e-15    -1.194736736338e-03     1.897015360690e-03     3.743236865793e-03
        138.90701444       5.98984326e-18    -1.196113793913e-03     1.902204365893e-03     3.804851526215e-03
        140.14725564       6.86237834e-15    -1.197590873923e-03     1.907954502198e-03     3.862488735463e-03
        141.38749684       8.02706177e-15    -1.199150940780e-03     1.914223010361e-03     3.915274968235e-03
        142.62773804      -6.16535457e-15    -1.200789680984e-03     1.920934199600e-03     3.962348934535e-03
        143.86797924       1.20712673e-14    -1.202496869233e-03     1.927980163233e-03     4.002849548062e-03
        145.10822044       1.37797001e-14    -1.204267345843e-03     1.935255877677e-03     4.036057330794e-03
        146.34846164      -2.35879606e-15    -1.206116100076e-03     1.942690189621e-03     4.061508666074e-03
        147.58870284       4.53347812e-16    -1.208042799457e-03     1.950164704662e-03     4.078858975348e-03
        148.82894404       3.30910736e-15    -1.210015810723e-03     1.957582946441e-03     4.087926437955e-03
        150.06918524       7.43491344e-15    -1.211987517649e-03     1.964918623239e-03     4.088732380982e-03
        151.30942644       2.42572989e-15    -1.213958298456e-03     1.972113499191e-03     4.081423672474e-03
        152.54966764       1.25446025e-14    -1.215939897263e-03     1.979052772251e-03     4.066157200378e-03
        153.78990884      -5.97061500e-15    -1.217886679129e-03     1.985618491321e-03     4.043313830332e-03
        155.03015004      -7.89808578e-15    -1.219719547992e-03     1.991687326477e-03     4.013255728490e-03
        156.27039124       2.79107743e-15    -1.221380170796e-03     1.997156980532e-03     3.976385504863e-03
        157.51063244      -1.01930556e-14    -1.222817387725e-03     2.001997832611e-03     3.933429533091e-03
        158.75087364      -5.29442066e-15    -1.224027380716e-03     2.006134084247e-03     3.885310501791e-03
        159.99111484       1.05051778e-14    -1.225056045509e-03     2.009411947294e-03     3.832901761761e-03
        161.23135604       4.89570873e-15    -1.225875329528e-03     2.011754399660e-03     3.777116758744e-03
        162.47159724       1.20380249e-14    -1.226398108736e-03     2.013169949741e-03     3.718879338307e-03
        163.71183844       4.86979053e-15    -1.226595316666e-03     2.013632143065e-03     3.659067758450e-03
        164.95207964       9.30183432e-15    -1.226496546677e-03     2.013111611584e-03     3.598659016665e-03
        166.19232084       1.98888951e-14    -1.226114856379e-03     2.011616671671e-03     3.538645582437e-03
        167.43256204       9.14762888e-15    -1.225467422007e-03     2.009167926451e-03     3.479851762272e-03
        168.67280324       3.00846668e-15    -1.224573827408e-03     2.005788788286e-03     3.423070506693e-03
        169.91304444       4.34767949e-15    -1.223401027101e-03     2.001472498012e-03     3.369107069315e-03
        171.15328564      -1.18146449e-14    -1.221913892335e-03     1.996211675549e-03     3.318677714622e-03
        172.39352685       9.99082428e-15    -1.220146759355e-03     1.990110209459e-03     3.272428484222e-03
        173.63376805       1.94902917e-15    -1.218188839640e-03     1.983361029384e-03     3.230974441741e-03
        174.87400925      -1.86366441e-15    -1.216102928559e-03     1.976116927701e-03     3.194831808969e-03
        176.11425045       7.00978357e-15    -1.213922056749e-03     1.968472518686e-03     3.164503343798e-03
        177.35449165      -1.36605663e-14    -1.211634687086e-03     1.960532953746e-03     3.140329352173e-03
        178.59473285       6.53856266e-15    -1.209215217394e-03     1.952401772693e-03     3.122338169426e-03
        179.83497405      -6.03474785e-15    -1.206708801495e-03     1.944175403805e-03     3.110584953511e-03
        181.07521525       9.75364072e-15    -1.204222393982e-03     1.935934486298e-03     3.105176835125e-03
        182.31545645       1.15853449e-15    -1.201839435429e-03     1.927785499353e-03     3.106011087361e-03
        183.55569765      -3.33263345e-15    -1.199587422895e-03     1.919885706862e-03     3.112875718276e-03
        184.79593885       3.71455631e-16    -1.197477193795e-03     1.912379936167e-03     3.125712843770e-03
        186.03618005      -3.54321225e-15    -1.195533030985e-03     1.905394727511e-03     3.144412404167e-03
        187.27642125      -3.41305913e-15    -1.193799753916e-03     1.899028091955e-03     3.168613257291e-03
        188.51666245       3.27130352e-15    -1.192306491157e-03     1.893377135784e-03     3.197880878703e-03
        189.75690365      -4.46164025e-15    -1.191042831578e-03     1.888527288333e-03     3.231786706717e-03
        190.99714485      -1.30725612e-15    -1.190011705679e-03     1.884541204910e-03     3.269781852765e-03
        192.23738605       2.56565963e-14    -1.189234190776e-03     1.881452383139e-03     3.311296768048e-03
        193.47762725       3.64857084e-15    -1.188720259532e-03     1.879269744139e-03     3.355915126500e-03
        194.71786845      -7.20485062e-16    -1.188454805727e-03     1.877967911034e-03     3.403119216103e-03
        195.95810965       3.65653881e-15    -1.188406477101e-03     1.877561909962e-03     3.452285089342e-03
        197.19835085       8.89430112e-15    -1.188576058272e-03     1.878098228011e-03     3.502729249201e-03
        198.43859205       3.56140942e-15    -1.189005259412e-03     1.879578912246e-03     3.553796053454e-03
        199.67883325      -6.29702021e-15    -1.189703295837e-03     1.881967183837e-03     3.604714449161e-03
        200.91907445       7.46975603e-15    -1.190631995603e-03     1.885226673218e-03     3.654746999953e-03
        202.15931565      -5.74286928e-15    -1.191752324420e-03     1.889331987282e-03     3.703314103822e-03
        203.39955685       1.71663196e-14    -1.193032635875e-03     1.894221660644e-03     3.749793954323e-03
        204.63979805       2.27882763e-16    -1.194467289611e-03     1.899798834905e-03     3.793531851273e-03
        205.88003925      -2.86742491e-15    -1.196063902792e-03     1.905973026195e-03     3.833951127970e-03
        207.12028045       4.96139395e-15    -1.197815039406e-03     1.912649736397e-03     3.870441889614e-03
        208.36052165       8.26552057e-15    -1.199722586904e-03     1.919759826311e-03     3.902474559038e-03
        209.60076286      -6.35688746e-15    -1.201808982792e-03     1.927227440175e-03     3.929657841543e-03
        210.84100406      -3.64194936e-15    -1.204029729822e-03     1.934977182842e-03     3.951771301334e-03
        212.08124526      -1.08702865e-14    -1.206324953730e-03     1.942880571411e-03     3.968596730567e-03
        213.32148646      -4.88901283e-16    -1.208642525462e-03     1.950787220544e-03     3.979660080769e-03
        214.56172766       1.21705661e-14    -1.210969798039e-03     1.958627112056e-03     3.984814731625e-03
        215.80196886       3.77350603e-15    -1.213261683888e-03     1.966263358867e-03     3.983944927305e-03
        217.04221006       6.41352641e-15    -1.215502521894e-03     1.973598525924e-03     3.977173294411e-03
        218.28245126      -2.06110565e-14    -1.217642246871e-03     1.980582365464e-03     3.964709816949e-03
        219.52269246       5.06019668e-15    -1.219637198601e-03     1.987122759243e-03     3.946718535043e-03
        220.76293366       4.13077271e-15    -1.221485068348e-03     1.993141796759e-03     3.923265795223e-03
        222.00317486      -1.00258336e-15    -1.223159538219e-03     1.998519511485e-03     3.894700306177e-03
        223.24341606      -1.74607722e-14    -1.224593172447e-03     2.003095760081e-03     3.861544727666e-03
        224.48365726       3.60951006e-15    -1.225756252238e-03     2.006761414523e-03     3.824256326537e-03
        225.72389846       2.45107101e-15    -1.226671268423e-03     2.009519225086e-03     3.783310420553e-03
        226.96413966       3.53242442e-15    -1.227331501208e-03     2.011410837947e-03     3.739224088626e-03
        228.20438086      -2.70667463e-15    -1.227692728614e-03     2.012390409040e-03     3.692522117995e-03
        229.44462206       2.56072634e-14    -1.227702446700e-03     2.012365975502e-03     3.643829467497e-03
        230.68486326       8.99683623e-15    -1.227336096089e-03     2.011278514990e-03     3.593815041093e-03
        231.92510446      -6.36399449e-15    -1.226592519285e-03     2.009110664573e-03     3.543135339792e-03
        233.16534566       1.73617709e-15    -1.225504493758e-03     2.005871915168e-03     3.492527492609e-03
        234.40558686       6.68678731e-16    -1.224113979075e-03     2.001636386788e-03     3.442717518947e-03
        235.64582806       8.58761848e-15    -1.222453619970e-03     1.996475018649e-03     3.394352864713e-03
        236.88606926      -7.07219189e-16    -1.220514099454e-03     1.990447963714e-03     3.348112788488e-03
        238.12631046       1.93384318e-14    -1.218300969090e-03     1.983604227532e-03     3.304618493756e-03
        239.36655166       1.77427521e-14    -1.215881355233e-03     1.976013306684e-03     3.264417365405e-03
        240.60679286       9.65827441e-15    -1.213313736599e-03     1.967715810322e-03     3.227897315349e-03
        241.84703406      -5.15290844e-15    -1.210600299837e-03     1.958815951098e-03     3.195613136116e-03
        243.08727526       1.00379709e-14    -1.207779657474e-03     1.949495965366e-03     3.168172227493e-03
        244.32751646       1.47630072e-14    -1.204914275133e-03     1.939946760693e-03     3.146037320467e-03
        245.56775766      -1.66417115e-14    -1.202056419220e-03     1.930312628546e-03     3.129533896436e-03
        246.80799886      -1.71399091e-14    -1.199275692354e-03     1.920782353178e-03     3.118967007295e-03
        248.04824007      -8.98707138e-15    -1.196638921524e-03     1.911499667515e-03     3.114357143810e-03
        249.28848127      -1.06234464e-14    -1.194178542984e-03     1.902600726829e-03     3.115706335358e-03
        250.52872247      -8.76785420e-16    -1.191900874682e-03     1.894225074717e-03     3.123084717835e-03
        251.76896367       6.76026419e-15    -1.189835309384e-03     1.886535381061e-03     3.136445323700e-03
        253.00920487      -3.48868966e-16    -1.188028539423e-03     1.879679057626e-03     3.155569088902e-03
        254.24944607       1.71001595e-14    -1.186529107044e-03     1.873819566719e-03     3.180266426253e-03
        255.48968727      -1.81705296e-15    -1.185368034625e-03     1.869096664059e-03     3.210302543657e-03
        256.72992847       1.50289108e-15    -1.184567326207e-03     1.865585179083e-03     3.245190294316e-03
        257.97016967       2.44916015e-15    -1.184142186813e-03     1.863359670515e-03     3.284447983504e-03
        259.21041087      -8.97802195e-15    -1.184093389277e-03     1.862540934020e-03     3.327694682210e-03
        260.45065207      -1.32850170e-14    -1.184419067212e-03     1.863221374862e-03     3.374385049014e-03
        261.69089327       1.29484752e-14    -1.185148229724e-03     1.865403883255e-03     3.423834607813e-03
        262.93113447      -3.64762255e-15    -1.186287642856e-03     1.869014578403e-03     3.475395271622e-03
        264.17137567       1.67620778e-14    -1.187778865494e-03     1.873963442453e-03     3.528413483728e-03
        265.41161687      -1.44900253e-14    -1.189574093098e-03     1.880148030302e-03     3.582086951323e-03
        266.65185807       9.07913335e-15    -1.191643471641e-03     1.887478256884e-03     3.635801759499e-03
        267.89209927      -2.91638626e-15    -1.193936910830e-03     1.895852945183e-03     3.688884722068e-03
        269.13234047      -5.40487159e-15    -1.196445881854e-03     1.905148457607e-03     3.740543292984e-03
        270.37258167       2.31549636e-14    -1.199191920473e-03     1.915197032658e-03     3.789963861764e-03
        271.61282287       7.34244636e-15    -1.202107255720e-03     1.925796704869e-03     3.836319781586e-03
        272.85306407       2.09175431e-14    -1.205076541087e-03     1.936745218308e-03     3.878968720497e-03
        274.09330527       1.89394249e-14    -1.208029516780e-03     1.947806509893e-03     3.917311243294e-03
        275.33354647       2.04800542e-15    -1.210930664206e-03     1.958830265754e-03     3.950922199099e-03
        276.57378767       8.10361121e-16    -1.213752068457e-03     1.969683781763e-03     3.979305509765e-03
        277.81402887       8.73723299e-15    -1.216492362680e-03     1.980192967193e-03     4.001957534664e-03
        279.05427007       2.69317332e-16    -1.219125673570e-03     1.990171873370e-03     4.018480803868e-03
        280.29451127      -5.99395249e-15    -1.221574852168e-03     1.999421650800e-03     4.028499366629e-03
        281.53475247       1.52990002e-15    -1.223786306585e-03     2.007772249229e-03     4.031909208431e-03
        282.77499367       5.60019009e-15    -1.225732046738e-03     2.015106918850e-03     4.028701170318e-03
        284.01523487       3.04253578e-15    -1.227408571629e-03     2.021363355916e-03     4.018973621747e-03
        285.25547607      -3.95030678e-15    -1.228807199201e-03     2.026454784271e-03     4.002804402898e-03
        286.49571728      -6.14058806e-16    -1.229907692319e-03     2.030301533889e-03     3.980334077714e-03
        287.73595848      -1.01408714e-14    -1.230668841453e-03     2.032897347072e-03     3.951905305243e-03
        288.97619968      -1.02116891e-14    -1.231101393753e-03     2.034239575851e-03     3.917962364274e-03
        290.21644088       4.62292279e-15    -1.231244956424e-03     2.034295145859e-03     3.879003373251e-03
        291.45668208      -6.38450208e-15    -1.231088014655e-03     2.033072309972e-03     3.835610507490e-03
        292.69692328      -1.70098097e-15    -1.230604542814e-03     2.030603656924e-03     3.788271983511e-03
        293.93716448      -6.29503385e-16    -1.229810912433e-03     2.026949711307e-03     3.737632619415e-03
        295.17740568       1.66583898e-14    -1.228689536758e-03     2.022176858062e-03     3.684395637952e-03
        296.41764688      -1.10862244e-14    -1.227232551949e-03     2.016408158243e-03     3.629454061952e-03
        297.65788808       1.87230079e-14    -1.225485321302e-03     2.009734718537e-03     3.573671763286e-03
        298.89812928      -7.15662912e-15    -1.223493845545e-03     2.002210797880e-03     3.517967613674e-03
        300.13837048       2.66448923e-15    -1.221273346563e-03     1.993916891652e-03     3.463154547881e-03
        301.37861168      -6.35059243e-15    -1.218835081200e-03     1.984959413859e-03     3.409812880114e-03
        302.61885288      -1.37910269e-14    -1.216218791797e-03     1.975431612965e-03     3.358604052412e-03
        303.85909408      -1.41148677e-14    -1.213474385779e-03     1.965447495767e-03     3.310316095943e-03
        305.09933528      -7.91715051e-15    -1.210626885173e-03     1.955137715582e-03     3.265645707584e-03
        306.33957648       3.15595189e-16    -1.207698198684e-03     1.944614772148e-03     3.225225201856e-03
        307.57981768       8.20623459e-15    -1.204737392820e-03     1.934007568308e-03     3.189670158236e-03
        308.82005888      -7.93400746e-15    -1.201779589431e-03     1.923497010226e-03     3.159524111565e-03
        310.06030008      -1.73502184e-15    -1.198842217844e-03     1.913230289620e-03     3.135116958087e-03
        311.30054128       8.07106943e-15    -1.195967332350e-03     1.903266892603e-03     3.116564186762e-03
        312.54078248       1.31399846e-14    -1.193212712072e-03     1.893662485761e-03     3.103981536803e-03
        313.78102368       4.43256286e-15    -1.190618427198e-03     1.884500942657e-03     3.097345095174e-03
        315.02126488      -1.09028309e-16    -1.188207685388e-03     1.875947309247e-03     3.096682565689e-03
        316.26150608       1.05741364e-14    -1.185989123505e-03     1.868186001014e-03     3.102069553656e-03
        317.50174728       4.27397603e-15    -1.183970301253e-03     1.861340408740e-03     3.113404255938e-03
        318.74198848      -3.79116075e-15    -1.182196535784e-03     1.855453729061e-03     3.130447943734e-03
        319.98222968       4.87577673e-15    -1.180752259562e-03     1.850570757631e-03     3.152864365965e-03
        321.22247088      -1.99600494e-15    -1.179693958003e-03     1.846762508997e-03     3.180184776321e-03
        322.46271208       4.74567571e-15    -1.179017022952e-03     1.844108132144e-03     3.211927342986e-03
        323.70295329       2.15499531e-15    -1.178697021250e-03     1.842689640923e-03     3.247633460389e-03
        324.94319449       1.36217621e-14    -1.178730629705e-03     1.842572332083e-03     3.286734259113e-03
        326.18343569      -3.19628048e-15    -1.179138370516e-03     1.843779175842e-03     3.328663232701e-03
        327.42367689       5.95485200e-15    -1.179954705842e-03     1.846306125053e-03     3.373016227690e-03
        328.66391809       4.44087613e-15    -1.181184816991e-03     1.850139197537e-03     3.419270380628e-03
        329.90415929       1.78838325e-14    -1.182776425563e-03     1.855262465618e-03     3.466801501690e-03
        331.14440049       2.73515534e-14    -1.184679821606e-03     1.861641412906e-03     3.515046645779e-03
        332.38464169       8.45288749e-15    -1.186888265842e-03     1.869191132948e-03     3.563407904273e-03
        333.62488289      -1.18228790e-14    -1.189385187630e-03     1.877812772667e-03     3.611206723292e-03
        334.86512409      -7.47765824e-15    -1.192121949306e-03     1.887414541732e-03     3.657922428564e-03
        336.10536529      -2.83589609e-15    -1.195061332622e-03     1.897883611552e-03     3.703236851536e-03
        337.34560649      -8.91297438e-16    -1.198170295170e-03     1.909070100798e-03     3.746609742531e-03
        338.58584769      -2.26608229e-15    -1.201390962889e-03     1.920847779598e-03     3.787434242726e-03
        339.82608889      -5.03414471e-15    -1.204680114625e-03     1.933056764610e-03     3.825163298415e-03
        341.06633009      -8.66790866e-15    -1.208024110794e-03     1.945488972400e-03     3.859357547829e-03
        342.30657129      -2.25719489e-15    -1.211426020209e-03     1.957982634726e-03     3.889704285858e-03
        343.54681249      -1.51330242e-14    -1.214827234602e-03     1.970358155066e-03     3.915833600797e-03
        344.78705369       3.49187627e-15    -1.218169893297e-03     1.982501066525e-03     3.937564955267e-03
        346.02729489       1.80242416e-14    -1.221389904566e-03     1.994249432560e-03     3.954681085292e-03
        347.26753609      -1.76428798e-14    -1.224445919505e-03     2.005458985691e-03     3.966987699512e-03
        348.50777729       5.26989057e-15    -1.227312823906e-03     2.015905648374e-03     3.974236008709e-03
        349.74801849       8.94788128e-15    -1.229973336984e-03     2.025499802295e-03     3.976339767001e-03
        350.98825969      -6.06748922e-15    -1.232349834467e-03     2.034143387166e-03     3.973369673632e-03
        352.22850089      -1.06761784e-14    -1.234377350813e-03     2.041710458013e-03     3.965403196284e-03
        353.46874209       6.62897754e-15    -1.236052526684e-03     2.048068637357e-03     3.952551582307e-03
        354.70898329       1.17548289e-16    -1.237388559723e-03     2.053129554129e-03     3.935080269715e-03
        355.94922449      -1.14979293e-15    -1.238369104881e-03     2.056776914561e-03     3.913291448705e-03
        357.18946569       4.70256285e-15    -1.238961766596e-03     2.058935204731e-03     3.887467819627e-03
        358.42970689      -4.60174511e-15    -1.239136590916e-03     2.059590119788e-03     3.857908834826e-03
        359.66994809      -5.98189569e-15    -1.238876347961e-03     2.058714475744e-03     3.824869956010e-03
        360.91018929       9.51432200e-15    -1.238175539608e-03     2.056316205151e-03     3.788662147044e-03
